Material,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
test18,2.478349395313681,2.478349395313681,0.036916692347789715,-0.036916692347789715,0.15599766582634145,12.64406779661017,769.7820000000002,733.4939999999998,769.2722995519999,276,0,0.25176143696475056,-0.3114452786838573,0.3114452786838573,0.25176143696475056,0.3559322033898305,0.864406779661017,1.5084745762711864,32.13350643477771,9.329940032632077,2.432362991084151,-2.441368322444967,2.457537826942172,-2.610452838793021,7.254026884735702,1.2431183744093066,3.681716390209756,1.13358978155402,3131.4626601656964,38.86465682607399,32.1118490369799,32.928345617907624,29.281122218727095,20.214938104273617,21.031434685201337,15.317252987529093,16.401029944015914,11.998847610562205,13.150665948793009,9.467233118088402,10.553641584172201,-7.33506493506493,139645851575178.31,33.772381045657646,13.655313407783732,5.429035679193662,347.9253914271093,14.699729192551434,0.0,0.0,0.0,6.712752285302701,0.0,0.0,0.0,0.0,11.336785877934737,115.26097430077064,130.64355292848592,71.35876473401986,0.0,0.0,105.79671267850176,0.0,0.0,0.0,0.0,14.699729192551434,218.3892144646179,0.0,11.126902983393991,31.088138973795935,51.18647647215206,0.0,11.336785877934737,6.712752285302701,0.0,0.0,0.0,218.3892144646179,0.0,31.299191245261788,0.0,9.72,0.0,0.0,0.0,6.712752285302701,0.0,28.43693137341781,70.43714612524053,0.0,11.336785877934737,233.08894365716935,0.0,2.641875560692841,1.8674210536238192,7.324525984238564,2.6293478325167126,16.729673294791656,0.0,80.01073963315088,0.0,-0.036916692347789715,0.0,0.0,59,0,3,0,2,2,0,9,1,10,0,0,4,0,5,3,6,0,0,0,0,0,7.816482164500848,12,13.273899999999974,253.47199999999947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
test19,16.960274070804996,16.960274070804996,0.5686736445619232,-4.1515626208140635,0.1909262891470547,15.977272727272727,580.4870000000004,549.2390000000005,580.249750452,216,0,0.7369340178610101,-0.4560660745891842,0.7369340178610101,0.4560660745891842,0.6363636363636364,1.25,2.0,19.24808260207088,9.863520312223772,2.5594362855779247,-2.3250354041990633,2.4779501626235367,-2.5098718286394748,6.5892915222470325,-0.36307267636741086,3.6280763741546007,1.2939836352002634,2282.9306324956133,30.490470394774196,25.37355900370588,25.37355900370588,21.179577681631834,15.052943989901179,15.052943989901179,12.073883028582973,12.073883028582973,9.666324630624953,9.666324630624953,7.837597296180935,7.837597296180935,-4.965064935064934,16673855409.16695,26.64671946687941,9.265712745000698,3.5109774335757704,254.6764533841581,22.013120251908113,16.87772528605519,5.697039313055833,0.0,0.0,6.970048599862962,0.0,0.0,0.0,0.0,78.86277189000094,79.40523545748077,40.099774175304205,5.573104530069267,17.535007593921204,45.76643137498628,0.0,4.47811265798691,0.0,34.61868599845312,0.0,130.84677591160184,0.0,22.253805966787983,0.0,8.631317787192485,0.0,0.0,21.646385130295943,0.0,13.847474399381248,43.28597057216278,112.74916787556425,0.0,55.3385037391406,0.0,21.08,6.970048599862962,0.0,8.631317787192485,0.0,22.79658030552346,72.03851125260384,8.96465152766228,0.0,89.21598961460762,42.46456947923127,4.417150937053347,42.57262246623641,0.0,0.0,2.006810119041182,12.415696755731089,0.0,32.39000576512029,0.0,5.44819822720436,0.0,0.13157894736842105,44,0,3,0,2,2,0,4,2,6,0,0,2,0,6,4,3,0,0,0,0,0,5.611382913107335,8,10.266339999999992,177.9953999999996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test20,17.11386890099372,17.11386890099372,0.1631082519145719,-4.1444749736378075,0.18369903988971628,17.75,580.5310000000003,545.2510000000004,580.28613596,218,0,0.7369340198970359,-0.39302525405831745,0.7369340198970359,0.39302525405831745,0.7045454545454546,1.3636363636363635,2.159090909090909,19.248081980735748,9.809544286917623,2.561427937445959,-2.3251537116251337,2.5136842149073604,-2.5098954978616472,6.589466406448384,-0.36307269154953803,3.5318036956035797,1.3461068990966438,2219.154691756511,30.869150051214554,26.310610174862763,26.310610174862763,20.95726812229934,15.484012096914356,15.484012096914356,13.279003018267714,13.279003018267714,10.651383898417084,10.651383898417084,8.77077281922245,8.77077281922245,-4.505064935064934,12093831583.944984,27.073056889156838,8.783458100781571,3.2220659861386056,257.2894547780067,17.595969314854766,5.711685002770702,5.697039313055833,0.0,0.0,6.970048599862962,0.0,0.0,0.0,0.0,92.71024628938221,89.1718527328811,34.742316215771396,5.573104530069267,13.117856656867854,34.600391091701795,0.0,4.47811265798691,0.0,53.88115086723114,0.0,129.8409447580726,0.0,22.253805966787983,0.0,8.631317787192485,0.0,0.0,21.646385130295943,5.41499046939678,13.847474399381248,68.26034795493801,96.19928280158767,0.0,44.17246345585611,0.0,7.9399999999999995,6.970048599862962,0.0,8.631317787192485,5.41499046939678,22.79658030552346,49.745567985925376,31.218457494450263,0.0,52.81778720383795,80.57751215245897,0.0,36.91511644480259,0.0,0.0,2.183070063236949,13.888291598032083,0.0,29.466119377890106,0.0,10.130735849371606,0.0,0.20512820512820512,44,0,2,1,2,3,0,4,1,5,0,0,1,0,5,3,2,0,0,0,0,0,5.404433201045112,8,10.159439999999995,180.35139999999956,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test21,6.013380747290309,6.013380747290309,0.8575958469807676,0.8575958469807676,0.2794746636448347,12.64516129032258,436.5210000000001,424.42500000000007,436.04525300400013,146,0,0.13496398714726723,-0.4560660745043668,0.4560660745043668,0.13496398714726723,0.6129032258064516,1.2903225806451613,2.096774193548387,32.140758711753136,9.931500968396419,2.2587262281944698,-2.1178514924094043,2.5164654509673725,-1.8768889390952348,7.576311713701842,0.6687606484090033,3.555622932857926,1.5725791326370122,1727.3866177483415,20.363232072819912,15.941802483666935,17.574795645522386,15.382142733160753,9.759039968229173,11.219633454909616,7.348060379353168,8.40495575506448,5.652117652339437,6.709013028050748,4.290824277745923,5.410094441900501,-3.679999999999999,54192913.15122023,17.046784831579693,6.406782670924841,2.4130461421247276,183.7363393647909,4.417150937053347,33.57421426788413,0.0,0.0,0.0,0.0,0.0,0.0,17.47247854499724,0.0,54.59730361615449,29.32600418877882,21.899351412323583,23.082766978688724,4.417150937053347,67.42942967550245,0.0,8.747079962832899,8.725398582164342,0.0,0.0,72.79640482153933,0.0,22.253805966787983,0.0,11.374772549367124,0.0,11.728187345198613,8.747079962832899,11.35457963349011,0.0,0.0,85.93895434075701,0.0,55.22569611423458,0.0,63.64,0.0,0.0,0.0,0.0,0.0,66.60046866360172,23.082766978688724,0.0,42.46456947923127,47.80431388730529,4.417150937053347,24.707409935360804,2.443436547586078,0.0,2.1745023445303033,9.265295737604056,0.0,24.57602210158543,0.0,0.0,0.0,0.0,31,0,5,0,1,1,0,4,2,6,0,0,6,0,7,3,2,0,0,0,0,0,3.5230659888370712,7,7.651100000000003,127.10600000000002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test22,4.750585632401108,4.750585632401108,0.020438379253089112,-0.020438379253089112,0.312383256953634,13.741935483870968,398.50900000000007,376.33300000000014,398.17829870400004,148,0,0.09709380145952078,-0.25232825298099654,0.25232825298099654,0.09709380145952078,0.5161290322580645,1.096774193548387,1.8387096774193548,14.772994180506336,9.812691708734038,2.348060236132892,-2.2176514197318298,2.4935326778762597,-2.144265696899436,6.004220589491809,0.6604074676609532,3.055385558529626,1.5612552981586634,1448.858396013101,21.001424753254113,17.632031498033935,17.632031498033935,15.142996421422652,10.683696054275744,10.683696054275744,8.711210641619045,8.711210641619045,6.604437902809515,6.604437902809515,5.012183249543502,5.012183249543502,-3.7799999999999985,27099167.798893515,18.026126872167264,6.612557097635401,2.6475433272231004,181.81264142097785,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,92.7102462893822,39.447076018643585,28.935580596016923,11.033401435232523,0.0,11.033401435232523,0.0,9.967957041894417,0.0,19.26246486877803,0.0,108.44972908508271,0.0,33.380708950181976,0.0,0.0,0.0,0.0,9.967957041894417,5.41499046939678,0.0,24.974377382775238,97.3228261016887,0.0,44.414110385414496,0.0,25.78,0.0,0.0,0.0,5.41499046939678,0.0,27.72375591032351,27.817257458484978,12.393687143226153,6.06636706846161,92.7102462893822,9.967957041894417,0.0,0.0,9.465283872814762,0.0,11.882569541317219,0.0,30.3699219359772,3.5642467797304107,4.634644536827077,0.0,0.10344827586206896,31,0,2,1,0,1,0,4,1,5,0,0,2,0,2,1,2,0,0,0,0,0,3.845122361013738,6,7.270100000000006,127.974,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test23,4.815301421111757,4.815301421111757,0.8882951467624087,0.8882951467624087,0.2118443198223733,12.842105263157896,558.738,544.6260000000001,558.0101304480002,178,0,0.11513098734020245,-0.1721664430728946,0.1721664430728946,0.11513098734020245,0.47368421052631576,0.9473684210526315,1.4736842105263157,32.14125345696821,9.925581886456175,2.264073158219574,-2.123828129177657,2.526347355699525,-1.8799593273087694,7.576367614332077,1.5189918853717874,3.7514808670163546,1.3300368200093693,2192.1271204103755,24.793953493138055,19.504751312510045,22.770737636220947,18.83163247594392,12.071988797072283,15.165575445608178,9.29119507228188,12.51564436096684,7.255038817686374,10.615570869859305,5.5675902140089315,8.859677310331097,-3.8199999999999985,2586795850.6873155,21.15006327282587,7.845035904441494,2.882501588339599,231.58606570500743,0.0,22.40817398459965,0.0,0.0,0.0,0.0,0.0,0.0,17.47247854499724,22.673571755869474,48.53093654769288,47.52510539416365,51.47147950712958,23.082766978688724,0.0,108.50908924289341,0.0,8.747079962832899,8.725398582164342,0.0,0.0,84.92913895846256,0.0,22.253805966787983,0.0,11.374772549367124,0.0,34.40175910106809,8.747079962832899,11.35457963349011,0.0,0.0,93.65453754062689,0.0,73.63178392575608,0.0,50.5,0.0,0.0,0.0,0.0,0.0,44.66197995138763,63.427343502424314,0.0,22.673571755869474,84.92913895846256,17.47247854499724,24.419434910855262,6.158767942922728,0.0,5.078142814689741,7.780543699726602,0.0,30.563110631805664,0.0,0.0,0.0,0.0,38,0,4,0,1,1,0,5,3,8,0,0,7,0,8,4,2,0,0,0,0,0,4.366394888329693,9,10.48749999999999,165.6059999999998,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
test24,4.776125302750934,4.776125302750934,0.8777173353909465,0.8777173353909465,0.22907918813193312,12.432432432432432,528.6870000000001,512.5590000000002,528.0537095120002,174,0,0.11513098432157685,-0.1721664461032014,0.1721664461032014,0.11513098432157685,0.4864864864864865,1.0810810810810811,1.864864864864865,32.140974014002495,9.923191062745028,2.260245951587822,-2.126539403957389,2.5208245395802704,-1.88304455253117,7.57634074222696,1.5113355692805135,3.706033123139239,1.3415711884007433,2066.3058753637188,24.346359735945345,19.251203560425438,21.700693303208613,18.348469228349533,11.83040717327509,14.107497240883257,8.92541064854279,11.066082980740928,6.870351165132515,9.079064879074638,5.145952324713323,7.351630954951696,-4.039999999999998,1317991027.9353204,21.083843563283008,8.243635067270136,3.2494089511383244,223.63946757718958,0.0,22.40817398459965,0.0,0.0,0.0,0.0,0.0,0.0,17.47247854499724,11.336785877934737,78.86277189000094,40.452907172172814,31.299191245261788,23.082766978688724,0.0,77.0000151030909,0.0,8.747079962832899,8.725398582164342,0.0,0.0,97.06187309538579,0.0,33.380708950181976,0.0,11.374772549367124,0.0,23.06497322313335,8.747079962832899,11.35457963349011,0.0,0.0,105.78727167755012,0.0,64.5863986472823,0.0,50.5,0.0,0.0,0.0,0.0,0.0,44.66197995138763,54.38195822395051,0.0,17.403152946396347,90.99550602692418,17.47247854499724,21.65304927984273,4.308136258396163,0.0,2.5334483286103717,10.063106900670848,0.0,34.27559256581322,0.0,0.0,0.0,0.0,37,0,4,0,1,1,0,5,2,7,0,0,6,0,7,3,3,0,0,0,0,0,4.697500328408582,8,9.786599999999991,158.15299999999976,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
test25,6.095206878977553,6.095206878977553,0.9254322410527318,0.9254322410527318,0.25403615799322443,11.636363636363637,420.5110000000001,400.3510000000002,420.15141526,154,0,0.1349639569855123,-0.4560660746239385,0.4560660746239385,0.1349639569855123,0.3333333333333333,0.8181818181818182,1.4545454545454546,16.33597658217256,9.855781533275167,2.168743044285492,-2.1729636875659994,2.4403054735178253,-1.9009564676774027,6.216705275456864,0.668762738107632,3.2543992473910257,1.6319413153853606,1748.7674678143328,21.777445635193004,17.955253674256383,17.955253674256383,16.38214273316075,11.289016572268288,11.289016572268288,8.516353064463019,8.516353064463019,6.65933071003359,6.65933071003359,5.236831969267233,5.236831969267233,-4.359999999999998,127211082.00529791,18.234477542682505,7.079045740523463,2.7262651268784146,191.0665789226426,4.417150937053347,11.166040283284485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.12824016384741,61.99780403003199,10.772448428929591,0.0,4.417150937053347,43.48338557007326,0.0,0.0,0.0,0.0,0.0,121.32734136923226,0.0,22.253805966787983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.74449230628562,0.0,65.73719153686125,0.0,13.14,0.0,0.0,0.0,0.0,0.0,21.938488712214077,43.798702824647165,0.0,12.13273413692322,109.19460723230902,4.417150937053347,6.095206878977553,0.0,0.0,7.3896011309584555,6.870838065646383,0.0,43.14435392441761,0.0,0.0,0.0,0.0,33,0,1,0,0,0,0,6,1,7,0,0,1,0,1,1,2,0,0,0,0,0,3.911596987248404,7,9.226399999999996,139.60399999999984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test26,2.453029572940287,2.453029572940287,0.06337868480725595,0.06337868480725595,0.19421254682118722,12.755555555555556,572.5200000000002,543.2880000000004,572.2423793280001,210,0,0.2516888195914655,-0.3114452787653871,0.3114452787653871,0.2516888195914655,0.3111111111111111,0.7111111111111111,1.1333333333333333,15.183247665801682,9.329346290501203,2.428442984392466,-2.4391982470136986,2.44101855111476,-2.6101277691988574,7.000604999801756,1.2529261550734838,3.123614650052735,1.371122888960183,2010.1899727314155,29.743700961443878,24.7149352666887,24.7149352666887,22.348469228349533,15.570485279657616,15.570485279657616,11.764111428733933,11.764111428733933,9.232481772587096,9.232481772587096,7.274533406115511,7.274533406115511,-5.795064935064932,66465011795.948555,25.680581974228254,10.43038593818546,4.123375875119249,264.1047712169602,9.799819461700956,0.0,0.0,0.0,6.712752285302701,0.0,0.0,0.0,0.0,0.0,127.39370843769387,87.17315229572537,34.124317648101375,0.0,0.0,57.22547971464857,0.0,0.0,0.0,0.0,9.799819461700956,175.9246449853867,0.0,22.253805966787983,26.188229242945454,34.124317648101375,0.0,0.0,6.712752285302701,0.0,0.0,0.0,175.9246449853867,0.0,22.253805966787983,0.0,6.48,0.0,0.0,0.0,6.712752285302701,0.0,11.374772549367124,61.39176084676673,0.0,0.0,185.72446444708766,0.0,0.0,0.0,4.906059145880574,0.0,16.098301192888137,0.0,63.932260976424026,0.0,0.06337868480725595,0.0,0.0,45,0,2,0,2,2,0,7,0,7,0,0,2,0,3,2,4,0,0,0,0,0,5.952408469075763,9,9.1032,191.33599999999956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test27,4.685142668178383,4.685142668178383,0.8882723922902495,0.8882723922902495,0.3193530062058162,12.428571428571429,396.50000000000006,384.40400000000005,396.0503383840001,132,0,0.11515307917076921,-0.17216644297111497,0.17216644297111497,0.11515307917076921,0.6071428571428571,1.2857142857142858,2.142857142857143,32.140758466862806,9.913260740249648,2.260552416306889,-2.133296208048083,2.5204032460162207,-1.88694258143845,7.576312007635484,1.514883071988604,3.4191577487985754,1.7762257646895416,1442.9662899320897,18.501424753254113,14.533554193203072,16.166547355058523,13.915816237971967,8.856774741909016,10.317368228589459,6.56560928894741,7.622504664658721,5.045706366242001,6.102601741953313,3.8343334856461837,4.953603649800765,-3.219999999999999,9907925.91142055,15.800674108449652,6.153909586463204,2.2192567033548753,168.26034556897886,0.0,22.40817398459965,0.0,0.0,0.0,0.0,0.0,0.0,17.47247854499724,0.0,72.79640482153933,21.899351412323583,11.126902983393991,23.082766978688724,0.0,56.26338939221796,0.0,8.747079962832899,8.725398582164342,0.0,0.0,72.79640482153933,0.0,22.253805966787983,0.0,11.374772549367124,0.0,11.728187345198613,8.747079962832899,11.35457963349011,0.0,0.0,81.52180340370367,0.0,44.05965583095009,0.0,50.5,0.0,0.0,0.0,0.0,0.0,44.66197995138763,33.85521540761832,0.0,18.19910120538483,72.06978216115174,0.0,18.687078924162257,2.4755692029898375,0.0,2.3758097839176484,7.78799057277232,0.0,25.006884849491268,0.0,0.0,0.0,0.0,28,0,4,0,1,1,0,4,1,5,0,0,5,0,6,2,2,0,0,0,0,0,3.4727114238774734,6,6.904900000000004,117.33400000000002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test28,4.849762219702696,4.849762219702696,0.7868225623582767,0.7868225623582767,0.20178517475261804,11.789473684210526,528.6660000000002,508.50600000000026,528.1190866400002,182,0,0.13290341944584405,-0.30632986907190807,0.30632986907190807,0.13290341944584405,0.42105263157894735,0.7368421052631579,1.0526315789473684,32.14075923185305,10.06101438956279,2.319531911619083,-2.2976247552729103,2.5672851144466384,-2.134871364741436,7.576379168876811,1.2596806643190053,3.673069083446805,1.5531352538635557,1592.101017186791,25.312979541125735,20.046783537719993,21.679776699575445,18.898979485566354,12.109099130931844,13.569692617612288,8.633105503352613,9.69000087906393,6.379051636322031,7.435947012033345,4.769316029202209,5.869311323707279,-4.6599999999999975,1808967599.9456334,22.530815719152493,9.661012023690922,3.7818453890155737,227.21253678977843,9.799819461700956,33.78294653396677,0.0,0.0,0.0,0.0,0.0,0.0,17.47247854499724,0.0,72.79640482153933,48.53093654769288,22.74954509873425,23.082766978688724,0.0,79.61525861138973,0.0,8.747079962832899,8.725398582164342,0.0,9.799819461700956,121.32734136923226,0.0,0.0,9.799819461700956,45.4990901974685,0.0,11.728187345198613,8.747079962832899,11.35457963349011,0.0,0.0,130.05273995139657,0.0,11.033401435232523,0.0,56.980000000000004,0.0,0.0,0.0,0.0,0.0,56.53249163270102,23.082766978688724,0.0,72.79640482153933,58.33075600939383,17.47247854499724,19.399048878810785,2.4105988074242037,4.402025699168556,0.0,8.945018205833502,0.0,41.17664174209628,0.0,0.0,0.0,0.0,38,0,6,0,1,1,0,5,1,6,0,0,7,0,8,2,6,0,0,0,0,0,5.728170567534123,7,9.357299999999995,158.32199999999972,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test29,6.088049600170969,6.088049600170969,0.07522321428571432,-0.07522321428571432,0.2599764830631724,12.969696969696969,448.5910000000001,424.39900000000017,448.16093438800004,162,0,0.13496396902882998,-0.45606607457622955,0.45606607457622955,0.13496396902882998,0.696969696969697,1.3636363636363635,2.121212121212121,32.12237424035022,9.752257248119378,2.3061614380431394,-2.2883667011730164,2.535789865637016,-2.15578469399026,7.576248498133,0.5882253549810339,3.4208299838450924,1.714183512811211,1632.1849933450655,22.741911729260273,19.13912700220315,19.955623583130876,15.931671556017466,11.1966780010591,11.926974744399322,9.636622939925383,10.16507062778104,6.439983611786638,6.968431299642293,5.18331109362356,5.74294617570085,-3.4999999999999987,61982798.42652555,20.131379962192817,7.256333641949331,3.0884803827012846,196.51754619484342,4.417150937053347,22.54081283265161,0.0,0.0,0.0,0.0,0.0,0.0,8.725398582164342,0.0,75.36851521522635,52.79163484126021,21.899351412323583,11.35457963349011,4.417150937053347,44.667840895071315,0.0,0.0,8.725398582164342,33.10993926815928,0.0,83.92330780493333,0.0,22.253805966787983,0.0,11.374772549367124,0.0,0.0,0.0,16.769570102886888,6.923737199690624,31.898114582465865,85.93895434075702,0.0,44.19229467900206,0.0,37.86,0.0,0.0,0.0,5.41499046939678,0.0,38.8767127532782,39.171837091975085,0.0,12.13273413692322,88.35861948337859,13.14254951921769,15.70119609140954,1.2879030810492749,0.0,2.2648332685665844,10.9648988203495,0.0,25.28312383856631,0.0,9.081378233392122,0.0,0.1724137931034483,33,0,3,0,1,1,0,4,1,5,0,0,3,0,4,2,2,0,0,0,0,0,4.426666959955284,6,9.252319999999996,139.56999999999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
